Site ID OCK;Company site name;Region;Province;District;Site locate Address;Long;Lat;Subsidiary;Entity,,,,,,,,
30BGG1009;Xuân Hương ;North;Bac Giang;LGI-Lang Giang;Ap Trai Phuc Man,Xuan Huong,Lang Giang,Tinh Bac Giang;106,20114;21,32189;VNC55;VNC55,,,
30BGG1010;Lan Mẫu ;North;Bac Giang;LNA-Luc Nam;Ap Muoi,Lan Mau,Luc Nam,Tinh Bac Giang;106,91818;21,27194;VNC55;VNC55,,,
30BGG1011;Thanh Lâm;North;Bac Giang;LNA-Luc Nam;Ap Son Dinh,Thanh Lam,Luc Nam,Tinh Bac Giang;106,33414;21,32856;VNC55;VNC55,,,
30BGG1012;Tân Quang;North;Bac Giang;LNG-Luc Ngan;Ap San Ben,Tan Quan,Luc Ngan,Tinh Bac Giang;106,64937;21,37218;VNC55;VNC55,,,
30BGG1013;Tuấn Đạo ;North;Bac Giang;SDO-Son Dong;Ap Say,Tuan Dao,Son Dong,Tỉnh Bắc Giang;106,7706;21,28165;VNC55;VNC55,,,
30BGG1014;An Dương;North;Bac Giang;TYE-Tan Yen;Ap Bung 2,An Duong,Tan Yen,Tinh Bac Giang;106,08847;21,41345;VNC55;VNC55,,,
30BGG1015;Tiên Sơn;North;Bac Giang;VYE-Viet Yen;Ap Ha Lat,Tien Son,Huyen Viet Yen,Tinh Bac Giang;106,03853;21,24267;VNC55;VNC55,,,
30BGG1016;Tự Lạn ;North;Bac Giang;VYE-Viet Yen;Ap Cau,Tu Lan,Viet Yen,Tinh Bac Giang;106,06686;21,29259;VNC55;VNC55,,,
30BGG1017;Yên Lư ;North;Bac Giang;YDU-Yen Dung;Ap An Thai,Yen Lu,Yen Dung,Tinh Bac Giang;106,21597;21,20597;VNC55;VNC55,,,
30BGG1018;Tân Sỏi ;North;Bac Giang;YTH-Yen The;Ap Ban,Tan Soi,Yen The,Tinh Bac Giang;106,16449;21,44517;VNC55;VNC55,,,
30BGG1019;Tiến Thắng ;North;Bac Giang;YTH-Yen The;Ap La Thanh,Tien Thang,Yen The,Tinh Bac Giang;106,07606;21,47925;VNC55;VNC55,,,
20BKN1001;Ba Bể;North;Bac Kan;Ba Bể;Đồi quan sát Vườn QG Ba Bể,Khang Ninh,Ba Bể,Bắc Kan;105,6171564;22,39824998;MIS;MIS,,,
20BKN1002;Chợ Mới;North;Bac Kan;CMO-Cho Moi;Trên Đồi chủ nhà - TT Chợ Mới,Chợ Mới,Bắc Kan;105,7822706;22,88350986;MIS;MIS,,,,
30BKN1001;Ha Hieu;North;Bac Kan;Ba Bể;Bang Moi Hamlet,Ha Hieu Commune,Ba Be District,Bac Can;105,84772;22,44163;VNC55;VNC55,,,
30BKN1002;Khang Minh;North;Bac Kan;Ba Bể;Na Lang Hamlet,Khang Ninh (Khang Minh) Commune,Ba Be,Bac Can;105,39308;22,2625;VNC55;VNC55,,,
30BKN1003;Mỹ Phương;North;Bac Kan;Ba Bể;Na Phien Hamlet,My Phuong Commune,Ba Be District,Bac Can;105,83394;22,33158;VNC55;VNC55,,,
30BKN1004;Pù Mắt;North;Bac Kan;Ba Bể;Pu Mat Hamlet,Chu Huong Commune,Ba Be District,Bac Can;105,49168;22,21064;VNC55;VNC55,,,
30BKN1005;Yến Dương;North;Bac Kan;Ba Bể;Na Giao Hamlet,Yen Duong Commune,Ba Be District,Bac Can;105,79073;22,39721;VNC55;VNC55,,,
30BKN1006;Bắc Cạn 2;North;Bac Kan;Bắc Kạn;Số 363 Tổ 4,Phường Minh Khai,Tx.Bắc Cạn,Tỉnh Bắc Cạn;105,50254;22,09332;VNC55;VNC55,,,
30BKN1007;Bắc Cạn 3;North;Bac Kan;Bắc Kạn;Số 145,Nguyễn Thị Minh Khai,TX Bắc Cạn,Tỉnh Bắc Cạn;105,5043;22,10345;VNC55;VNC55,,,
30BKN1008;Nguyễn Văn Tố;North;Bac Kan;Bắc Kạn;Group No.14,Song Cau Ward,Bac Kan Town,Bac Can;105,49177;22,08305;VNC55;VNC55,,,
30BKN1009;Nông Thượng 1;North;Bac Kan;Bắc Kạn;Khau Cut Hamlet,Nong Thuong,Bac Kan Town,Bac Can;105,50453;22,07038;VNC55;VNC55,,,
30BKN1010;Nông Thượng 2;North;Bac Kan;Bắc Kạn;Nong Doi Than Hamlet,Nong Thuong,Bac Kan Town,Bac Can;105,48527;22,07224;VNC55;VNC55,,,
30BKN1011;Phùng Chí Kiên;North;Bac Kan;Bắc Kạn;Tổ 9,Phùng Chí Kiên,TX.Bắc Cạn,Tỉnh Bắc Cạn;105,49442;22,08005;VNC55;VNC55,,,
30BKN1012;Sông Cầu;North;Bac Kan;Bắc Kạn;Tổ 17,Phường Sông Cầu,Tx.Bắc Cạn,Tỉnh Bắc Kạn;105,48283;22,08367;VNC55;VNC55,,,
30BKN1013;Cẩm Giằng;North;Bac Kan;Bạch Thông;Thôn Nà Cù - Xã Cẩm Giàng - Huyện Bạch Thông,TX Bắc Kan;105,8748;22,2153;VNC55;VNC55,,,,,
30BKN1014;Dương Phong;North;Bac Kan;Bạch Thông;Tong Ngay Hamlet- Duong Phong Commune- Bach Thong Tỉnh Bắc Kạn;105,41453;22,06435;VNC55;VNC55,,,,,,
30BKN1015;Lục Bình;North;Bac Kan;Bạch Thông;Bac Lanh Chan Hamlet,Luc Binh Commune,Bach Thong District,Tỉnh Bắc Kạn;105,84433;22,24584;VNC55;VNC55,,,
30BKN1016;Bản Thi;North;Bac Kan;Chợ Đồn;Ap Hop Tien,Ban Thi Commune,Cho Don District,Bac Can;105,50338;22,24058;VNC55;VNC55,,,
30BKN1017;Đồng Lạc;North;Bac Kan;Chợ Đồn;Dong Lac Commune,Cho Don District,Tỉnh Bắc Kạn;105,57533;22,32255;VNC55;VNC55,,,,
30BKN1018;Đông Viên;North;Bac Kan;Chợ Đồn;Khau Chu Hamlet- Dong Vien Commune- Cho Don- Bac Can;105,66535;22,14006;VNC55;VNC55,,,,,,
30BKN1019;Nam Cường;North;Bac Kan;Chợ Đồn;Dong Lac Commune,Cho Don District,Tỉnh Bắc Kạn;105,35373;22,21285;VNC55;VNC55,,,,
30BKN1020;Ngọc Phái;North;Bac Kan;Chợ Đồn;Na Tum Hamlet- Ngoc Phai Commune- Cho Don District Tỉnh Bắc Kạn;105,34547;22,10384;VNC55;VNC55,,,,,,
30BKN1021;Phương Viên;North;Bac Kan;Chợ Đồn;Khuoi Quan Hamlet- Phuong Vien Commune- Cho Don - Tỉnh Bắc Kạn;105,38206;22,10325;VNC55;VNC55,,,,,,
30BKN1022;Yên Nhuận;North;Bac Kan;Chợ Đồn;Thôn Bản Lanh- Xã Yên Nhuận- Huyện Chợ Đồn- Tỉnh Bắc Kạn;105,56498;22,11498;VNC55;VNC55,,,,,,
30BKN1023;Cao Kỳ;North;Bac Kan;Chợ Mới;Cao Ky Commune,Cho Moi District,Tỉnh Bắc Kạn;105,82966;22,03209;VNC55;VNC55,,,,
30BKN1024;Nông Hạ;North;Bac Kan;CMO-Cho Moi;Thôn Nà Mẩy,Xã Nông Hạ,huyện Chợ Mới,Bắc Kan;105,48543;21,59153;VNC55;VNC55,,,
30BKN1025;Thanh Mai;North;Bac Kan;Chợ Mới;Thôn Roong Tùm - xã Thanh Mai - huyện Chợ Mới,Bắc Cạn;105,77337;22,04765;VNC55;VNC55,,,,,
30BKN1026;Thanh Vận;North;Bac Kan;CMO-Cho Moi;Group No.4,Phien Phao Hamlet,Thanh Van Commune,Cho Moi,Tỉnh Bắc Kạn;105,47576;22,03101;VNC55;VNC55,,
30BKN1027;Yên Hân;North;Bac Kan;Chợ Mới;Don Quy Hamlet,Yen Cu,Cho Moi,Tỉnh Bắc Kạn;105,57205;21,56401;VNC55;VNC55,,,
30BKN1028;Côn Minh;North;Bac Kan;NRI-Na Ri;Thôn Chợ B - Xã Côn Minh - Huyện Na Rì - Bắc Kan;106,01126;22,07447;VNC55;VNC55,,,,,,
30BKN1029;Yến Lạc (Lương Sơn);North;Bac Kan;NRI-Na Ri;Thị Trấn Yến Lạc - Huyện Na Rì - tỉnh Bắc Cạn;106,10595;22,14488;VNC55;VNC55,,,,,,
30BKN1030;Bằng Vân;North;Bac Kan;NSO-Ngan Son;Area I - Van Tung - Ngan Son Tỉnh Bắc Kạn;106,02575;22,27525;VNC55;VNC55,,,,,,
30BKN1031;Cốc Đán;North;Bac Kan;Ngân Sơn;Dispensary Area,Coc Dan Commune,Ngan Son,Tỉnh Bắc Kạn;105,58306;22,3094;VNC55;VNC55,,,
30BKN1032;Hương Nê;North;Bac Kan;NSO-Ngan Son;Ban Quan,Huong Ne,Ngan Son,Tỉnh Bắc Kạn;105,56589;22,18513;VNC55;VNC55,,,
30BKN1033;Đỉnh đèo Khâu Cang;North;Bac Kan;NSO-Ngan Son;Quan Lang Hamlet- Duc Van - Ngan Son Tỉnh Bắc Kạn;106,00429;22,2618;VNC55;VNC55,,,,,,
30BKN1034;Nà Phặc;North;Bac Kan;NSO-Ngan Son;Tiểu khu 1 - Thị trấn Nà Phặc - huyện Ngân Sơn,Băc Kan;105,53288;22,22409;VNC55;VNC55,,,,,
30BKN1035;Thượng Quang;North;Bac Kan;Ngân Sơn;Thuong Quang (Thuong Quan) Commune,Ngan Son District,Tỉnh Bắc Kạn;105,0028;22,22193;VNC55;VNC55,,,,
30BKN1036;Nghiên Loan;North;Bac Kan;PNA-Pac Nam;Nghiem Loan - Pac Nam - Tỉnh Bắc Kạn;105,43161;22,30375;VNC55;VNC55,,,,,,
30BKN1037;Pắc Nậm;North;Bac Kan;PNA-Pac Nam;Thôn Đông Lẻo - TT.Bộc Bồ - Huyện Pắc Nậm,Bắc Cạn;105,40019;22,3701;VNC55;VNC55,,,,,
30BKN1038;Xuất Hóa;North;Bac Kan;Bắc Kạn;Thôn Bản Piet-Xã Xuất Hóa- tp.Bắc Cạn - Tỉnh Bắc Kạn;105,52212;22,09346;VNC55;VNC55,,,,,,
20BNH1001;Gia Bình;North;Bac Ninh;GBI-Gia Binh;Thôn Yên Việt-Xã Đông Cứu -Gia Bình-Bắc Ninh;106,15897;21,0675;MIS;MIS,,,,,,
10BTE1001;BT5509;South;Ben Tre;MCA-Mo Cay;ấp An Lộc Thị,xã An Thạnh,huyện Mỏ Cày,tỉnh Bến Tre;106,29231;10,09921;GII;GII,,,
10BTE1002;BT5519;South;Ben Tre;MCA-Mo Cay;222,ấp Chợ Xếp,xã Tân Thạnh Bình,huyện Mỏ Cày,tỉnh Bến Tre;106,32806;10,20185;GII;GII,,
30BTE1001;08BTR023;South;Ben Tre;Bình Đại;Hamlet No. 3,Thanh Tri,Binh Dai,Ben Tre;106,6424;10,15138;VNC55;VNC55,,,
30BTE1002;08BTR071;South;Ben Tre;Bình Đại;Binh Thoi Hamlet,Binh Dai,Ben Tre;106,66996;10,21956;VNC55;VNC55,,,,
30BTE1003;08BTR014;South;Ben Tre;Ba Tri;Phuoc Tuy Commune,Ba Tri District ;106,62637;10,09154;VNC55;VNC55,,,,,
30BTE1004;08BTR016;South;Ben Tre;Ba Tri;Ấp 2,Xã Mỹ Nhơn - Huyện Ba Tri;106,58631;10,08396;VNC55;VNC55,,,,,
30BTE1005;08BTR019;South;Ben Tre;Ba Tri;Ấp2,xã Vĩnh Hà - Ba Tri;106,61822;10,01892;VNC55;VNC55,,,,,
30BTE1006;08BTR020;South;Ben Tre;Ba Tri;Ấp 6,xã An Hiệp - Ba Tri;106,54848;10,03054;VNC55;VNC55,,,,,
30BTE1007;08BTR056;South;Ben Tre;CLA-Cho Lach;No.388/23,Group No. 28,Quan An Hamlet,Long Thoi Commune,Cho Lach;106,18745;10,23166;VNC55;VNC55,,
30BTE1008;08BTR057;South;Ben Tre;CLA-Cho Lach;No.466/71 Thien Luong Hamlet,Tan Thien,Cho Lach- Ben Tre;106,17429;10,20237;VNC55;VNC55,,,,
30BTE1009;08BTR002;South;Ben Tre;CTH-Chau Thanh;Hamlet No. 2,Quoi Son,Chau Thanh,Ben Tre ;106,38335;10,32417;VNC55;VNC55,,,
30BTE1010;08BTR005;South;Ben Tre;CTH-Chau Thanh;No.61B,Hamlet No.4,Huu Dinh,Chau Thanh,Ben Tre;106,42416;10,25856;VNC55;VNC55,,
30BTE1011;08BTR063;South;Ben Tre;CTH-Chau Thanh;Tan Tay Hamlet,Tan Phu Commune,Chau Thanh;106,16058;10,28233;VNC55;VNC55,,,,
30BTE1012;08BTR006;South;Ben Tre;GTR-Giong Trom;Hamlet No. 3,Phong My,Giong Trom,Ben Tre;106,47364;10,22723;VNC55;VNC55,,,
30BTE1013;08BTR009;South;Ben Tre;GTR-Giong Trom;Hamlet No. 2,Long My,Giong Trom,Ben Tre;106,44125;10,15148;VNC55;VNC55,,,
30BTE1014;08BTR012;South;Ben Tre;GTR-Giong Trom;Hamlet No. 7,Chau Binh,Giong Trom,Ben Tre;106,54288;10,16953;VNC55;VNC55,,,
30BTE1015;Lương Quới;South;Ben Tre;GTR-Giong Trom;147 ấp Phú Thuận,xã Châu Hòa,Huyện Giồng Trôm,Tỉnh Bến Tre;106,47325;10,20349;VNC55;VNC55,,,
30BTE1016;Quới Điền;South;Ben Tre;GTR-Giong Trom;90 Ấp 2A,Xã Thạnh Phú Đông,Huyện Giồng Trôm,Tỉnh Bến Tre;106,44295;10,10621;VNC55;VNC55,,,
30BTE1017;08BTR043;South;Ben Tre;MCA-Mo Cay;No.59,Group No.15,Tich Khanh,Khanh Thanh Tan,Mo Cay,Ben Tre;106,26601;10,11423;VNC55;VNC55,
30BTE1018;08BTR047;South;Ben Tre;MCA-Mo Cay;No.2635 Group No. 5,An Nhon 2 Hamlet,Da Phuoc Hoi,Mo Cay;106,35059;10,10499;VNC55;VNC55,,,
30BTE1019;08BTR048;South;Ben Tre;MCA-Mo Cay;No.114,Thoi Hoa Commune,Thanh Thoi,Mo Cay ;106,31315;10,07872;VNC55;VNC55,,,
30BTE1020;Ngãi Đăng;South;Ben Tre;MCA-Mo Cay;Ấp An Hòa,Xã An Thới,Huyện Mõ Cày,Tỉnh Bến Tre;106,36542;10,06502;VNC55;VNC55,,,
30BTE1021;08BTR035;South;Ben Tre;CLA-Cho Lach;No.06/41 Phu Long,Hung Khanh Trung,Cho Lach Commune;106,23954;10,1803;VNC55;VNC55,,,,
30BTE1022;08BTR084;South;Ben Tre;Thành phố Bến Tre;100E - An Thanh B Hamlet - My Thanh A - TXBen Tre;106,37797;10,23105;VNC55;VNC55,,,,,,
20BDH1001;An Nhơn 3;Central;Binh Dinh;Tuy Phước;Quảng Nghiệp-Phước Hưng-Tuy Phước-Bình Định;109,12437;13,89117;MIS;MIS,,,,,,
20BDH1002;An Nhơn 5;Central;Binh Dinh;An Nhơn;528 Thanh Niên-thị trấn Bình Định-An Nhơn-BĐ;109,10345;13,88893;MIS;MIS,,,,,,
20BDH1003;Bồng Sơn 4;Central;Binh Dinh;Hoài Nhơn;Thôn Thiết Đinh Nam-Bồng Sơn-Hoài Nhơn-Bình Định;108,99974;14,424698;MIS;MIS,,,,,,
20BDH1004;Quy Nhơn 27;Central;Binh Dinh;Quy Nhơn;Xóm 3-Long Thành-Phước Mỹ-Quy Nhơn-Bình Định;109,11275;13,7031;MIS;MIS,,,,,,
20BDH1005;Tam Quan 3;Central;Binh Dinh;Hoài Nhơn;Thôn Phụng Du 2-Hoài Hảo-Hoài Nhơn-Bình Định;109,03733;14,52645;MIS;MIS,,,,,,
20BDH1006;Vân Canh 3 (Canh Thuận 1);Central;Binh Dinh;Vân Canh;Thôn Hòn Mẻ-xã Canh Thuận,Vân Canh,BĐ;109,00369;13,59687;MIS;MIS,,,,
20BDH1007;Vân Canh 4 (Canh Thuận 2);Central;Binh Dinh;Vân Canh;Xã Canh Thuận,huyện Vân Canh,BĐ;108,9792;13,59717;MIS;MIS,,,,
30BDH1001;Phù Cát;Central;Binh Dinh;Phù Cát;Thôn Kiều An - Cát Tân - Phù Cát - Bình Định;109,06231;13,97303;VNC55;VNC55,,,,,,
30BDH1002;MT-2016-0044;Central;Binh Dinh;Phù Cát;Thôn Chánh Hùng,Cát Thành,Phù Cát,Bình Định;109,1738237;14,05632395;VNC55;VNC55,,,
30BDH1003;MT-2016-0054;Central;Binh Dinh;Phù Cát;Thôn Tân Hóa Nam,Xã Cát Hanh,Phù Cát,Bình Định;109,017705;14,0587774;VNC55;VNC55,,,
30BDH1004;MT-2016-0043;Central;Binh Dinh;Phù Cát;Thôn Chánh Thiện,Cát Thành,Phù Cát,Bình Định;109,1928561;14,07788008;VNC55;VNC55,,,
30BDH1005;MT-2016-0015;Central;Binh Dinh;Phù Cát;Thôn Thuận Phong,Cát Lâm,Phù Cát,Bình Định;108,966745;14,06834089;VNC55;VNC55,,,
30BDH1006;MT-2016-0063;Central;Binh Dinh;Phù Cát;Thôn Liên Trì,Cát nHơn,Phù Cát,Bình Định;109,160259;13,96745694;VNC55;VNC55,,,
30BDH1007;MT-2016-0005;Central;Binh Dinh;Phù Cát;Thôn Cảnh An,Cát Tài,Phù Cát,Bình Định;109,1104369;14,11267918;VNC55;VNC55,,,
30BDH1008;MT-2016-0065;Central;Binh Dinh;Phù Cát;Ngãi An,Cát Khánh,Phù Cát,Bình Định;109,1819053;14,11997458;VNC55;VNC55,,,
30BDH1009;MT-2017-0028;Central;Binh Dinh;Phù Cát;Thôn An Phong,TT. Ngô Mây,Phù Cát,Bình Định;109,064471;13,992265;VNC55;VNC55,,,
30BDH1010;MT-2020-0055;Central;Binh Dinh;Phù Cát;Thôn Phú Hậu,Cát Tiến,Phù Cát,Bình Định;109,239256;13,933331;VNC55;VNC55,,,
30BDH1011;MT-2017-0016;Central;Binh Dinh;Phù Cát;Thôn Xuân Quang,xã Cát Tường,Huyện Phù Cát,Tỉnh Bình Định.;109,08964;13,96819;VNC55;VNC55,,,
30BDH1012;MT-2016-0051;Central;Binh Dinh;Tuy Phước;Thôn Thanh Huy 2,Xã Phước An,Tuy Phước,Bình Định;109,1278939;13,82562575;VNC55;VNC55,,,
30BDH1013;KCN-BD08;Central;Binh Dinh;Quy Nhơn;Nhơn Bình,Tp Quy Nhơn,Bình Định;109,200569;13,793887;VNC55;VNC55,,,,
30BDH1014;KCN-BD12;Central;Binh Dinh;Quy Nhơn;Thôn Long Thành,xã Phước Mỹ,Quy Nhơn,Bình Định;109,127272;13,717402;VNC55;VNC55,,,
30BDH1015;MT-2016-0086;Central;Binh Dinh;An Nhơn;Thôn Tân Dương,xã Nhơn An,An Nhơn,Bình Định;109,125204;13,90768;VNC55;VNC55,,,
30BDH1016;MT-2016-0125;Central;Binh Dinh;Tuy Phước;Thôn Đại Lễ,xã Phước Hiệp,Tuy Phước,Bình Định;109,14261;13,87409;VNC55;VNC55,,,
30BDH1017;MT-2016-0053;Central;Binh Dinh;Phù Cát;Thôn Hội Sơn,Cát Sơn,Phù Cát,Bình Định;108,9601638;14,13461382;VNC55;VNC55,,,
30BDH1018;MT-2016-0101;Central;Binh Dinh;Phù Mỹ;An Mỹ,Mỹ Cát,Phù Mỹ,Bình Định;109,148486;14,151738;VNC55;VNC55,,,
30BDH1019;MT-2020-0131;Central;Binh Dinh;Phù Cát;Cát Lâm,Phù Cát,Bình Định;109,273887;13,76177929;VNC55;VNC55,,,,
30BDH1020;MT-2016-0039;Central;Binh Dinh;Tuy Phước;Phước Thuận,Tuy Phước,Bình Định;109,1896044;13,81461702;VNC55;VNC55,,,,
30BDH1021;MT-2020-0111;Central;Binh Dinh;Phù Cát;Thôn Chánh Lý,xã Cát Tường,Huyện Phù Cát,tỉnh Bình Định;109,355507;13,612303;VNC55;VNC55,,,
30BDH1022;DS-BD06;Central;Binh Dinh;Phù Cát;Thôn Tân Hòa,xã Cát Tân,huyện Phù Cát,tỉnh Bình Định;109,03546;14,10163;VNC55;VNC55,,,
30BDH1023;MT-2016-0064;Central;Binh Dinh;Phù Cát;Thôn Tân Thành,xã Cát Hải,huyện Phù Cát,tỉnh Bình Định;109,24766;13,9885;VNC55;VNC55,,,
30BDH1024;KCN-BD09;Central;Binh Dinh;Tây Sơn;Thôn Thủ Thiện Thượng,xã Bình Nghi,Huyện Tây Sơn,Bình Định;108,98333;13,9033;VNC55;VNC55,,,
30BDH1025;MT-2020-0155;Central;Binh Dinh;Tây Sơn;Thôn Dõng Hòa,Xã Bình Hòa,Huyện Tây Sơn,Bình Định;109,95399;13,9131;VNC55;VNC55,,,
30BDH1026;MT-2016-0085;Central;Binh Dinh;An Nhơn;Thôn Đại Bình,Xã Nhơn Mỹ,TX An Nhơn,tỉnh Bình Định;109,03005;13,9229;VNC55;VNC55,,,
30BDH1027;MT-2017-0007;Central;Binh Dinh;Phù Mỹ;Thôn Trường Sơn,xã Cát Tường,Huyện Phù Mỹ,Bình Định;109,10744;1.399.465;VNC55;VNC55,,,,
30BDH1028;MT-2016-0012;Central;Binh Dinh;Phù Mỹ;Thôn Tú Dương,Xã Mỹ Hiệp,huyện Phù Mỹ,Bình Định;109,05856;14,13566;VNC55;VNC55,,,
30BDH1029;DS-BD09;Central;Binh Dinh;Tây Sơn;Xã Vĩnh Hòa,huyện Vĩnh Thạnh,Bình Định;108,83743;14,03302;VNC55;VNC55,,,,
30BDH1030;MT-2016-0108;Central;Binh Dinh;Tây Sơn;Thôn Kiên Định,Xã Bình Hòa,huyện Tây Sơn,Bình Định;109,97308;13,91456;VNC55;VNC55,,,
30BDH1031;MT-2016-0110;Central;Binh Dinh;Phù Mỹ;Thôn Đại Sơn,xã Mỹ Hiệp,huyện Phù Mỹ,Bình Định;109,02551;14,13553;VNC55;VNC55,,,
10BDG1001;BDG 0162N01;South;Binh Duong;Thị xã Thủ Dầu Một;Ấp 8,xã Tương Bình Hiệp,TX.Thủ Dầu Một,Bình Dương;106,64664;11,01876;GII;GII,,,
10BDG1002;02-BDG-0214;South;Binh Duong;Thuận An;Xã Bình Hòa,huyện Thuận An,Bình Dương;106,747458;10,888788;GII;GII,,,,
10BDG1003;02-BDG-0222-N01;South;Binh Duong;Dĩ An;229/19 Khu 3,xã Đông Hòa,huyện Dĩ An,Bình Dương;106,77246;10,89594;GII;GII,,,
10BDG1004;07TDU09;South;Binh Duong;Dĩ An;153/38 ấp Tân Hòa,xã Đông Hòa,huyện Dĩ An,Bình Dương;106,78237;10,86796;GII;GTI,,,
10BDG1005;02-BDG-0244N01;South;Binh Duong;Dĩ An;2/3 Ấp Hiệp Thắng,xã Bình Thắng,huyện Dĩ An,Bình Dương;106,81375;10,88733;GII;GII,,,
10BDG1006;02-BDG-0259-N01;South;Binh Duong;Dĩ An;311/25B ấp Nội Hóa 1,xã Bình An,huyện Dĩ An,Bình Dương;106,7994;10,89865;GII;GII,,,
10BDG1007;02-BDG-0301-N01;South;Binh Duong;Thuận An;2A/15 ấp Bình Đức,xã Bình Hòa,huyện Thuận An,Bình Dương;106,72962;10,90597;GII;GII,,,
10BDG1008;02-BDG-302;South;Binh Duong;Dĩ An;16/11A Khu phố Thống Nhất,thị trấn Dĩ An,huyện Dĩ An,Bình Dương;106,75009;10,90347;GII;GII,,,
10BDG1009;08BD001;South;Binh Duong;Tân Uyên;Ấp 5,xã Vĩnh Tân,huyện Tân Uyên,Bình Dương;106,70422;11,0972;GII;GII,,,
10BDG1010;08BD007;South;Binh Duong;Dầu Tiếng;Ấp Hố Đá,xã Long Tân,huyện Dầu Tiếng,Bình Dương;106,51361;11,30026;GII;GII,,,
10BDG1011;08BD008;South;Binh Duong;Dầu Tiếng;Ấp 3,xã An Lập,huyện Dầu Tiếng,Bình Dương;106,47971;11,25398;GII;GII,,,
10BDG1012;08BD013;South;Binh Duong;Dầu Tiếng;Khu phố 6,thị trấn Dầu Tiếng,huyện Dầu Tiếng,Bình Dương;106,37351;11,25231;GII;GII,,,
10BDG1013;08BD017;South;Binh Duong;Dầu Tiếng;Tổ 15,ấp Hiệp Phước,xã Định Hiệp,huyện Dầu Tiếng,Bình Dương;106,45363;11,3075;GII;GII,,
10BDG1014;08BD020;South;Binh Duong;Bến Cát;Xã Phú An,huyện Bến Cát,Bình Dương;106,58535;11,08368;GII;GII,,,,
10BDG1015;08BD021;South;Binh Duong;Bến Cát;Ấp 3 An Tây,huyện Bến Cát,Bình Dương;106,51346;11,14123;GII;GII,,,,
10BDG1016;08BD031;South;Binh Duong;Dĩ An;Ấp Đông Tác,xã Tân Đông Hiệp,huyện Dĩ An,Bình Dương;106,77851;10,91275;GII;GII,,,
10BDG1017;08BD032;South;Binh Duong;Dĩ An;Xã Đông Hòa,huyện Dĩ An,Bình Dương;106,804858;10,881134;GII;GII,,,,
10BDG1018;08BD035;South;Binh Duong;Dĩ An;199/13 Tân Phú,Tân Bình,huyện Dĩ An,Bình Dương;106,76207;10,9294;GII;GII,,,
10BDG1019;08BD038;South;Binh Duong;Dĩ An;5/2 Ấp Tân Hiệp,xã Tân Bình,huyện Dĩ An,Bình Dương;106,75322;10,95755;GII;GII,,,
10BDG1020;08BD040;South;Binh Duong;Dĩ An;Ấp Tân Thắng,xã Tân Bình,huyện Dĩ An,Bình Dương;106,78297;10,93611;GII;GII,,,
10BDG1021;08BD041;South;Binh Duong;Thuận An;Xã Bình Hòa,huyện Thuận An,Bình Dương ;106,74099;10,91838;GII;GII,,,,
10BDG1022;08BD044;South;Binh Duong;Phú Giáo;Ấp Cây Cam,xã An Bình,huyện Phú Giáo,Bình Dương;106,8327;11,36902;GII;GII,,,
10BDG1023;08BD056;South;Binh Duong;Bến Cát;Ấp An Lợi,xã Hòa Lợi,huyện Bến Cát,Bình Dương;106,66547;11,12342;GII;GII,,,
10BDG1024;08BD058;South;Binh Duong;Tân Uyên;853 tổ 22,xã Tân Định,huyện Tân Uyên,Bình Dương;106,88059;11,22705;GII;GII,,,
10BDG1025;08BD065;South;Binh Duong;Thuận An;309 Bình Hòa,xã Bình Nhâm,huyện Thuận An,Bình Dương;106,6962;10,93319;GII;GII,,,
10BDG1026;08BD072;South;Binh Duong;Tân Uyên;20A Tân Ba,xã Thái Hòa,huyện Tân Uyên,Bình Dương;106,76783;10,97791;GII;GII,,,
10BDG1027;08BD075;South;Binh Duong;Thị xã Thủ Dầu Một;298/76 Khu 9,phường Chánh Nghĩa;106,65266;10,96345;GII;GII,,,,,
10BDG1028;08BD077;South;Binh Duong;Thị xã Thủ Dầu Một;E182/52 Tổ 52,Khu phố 6,phường Chánh Nhĩa,TX.Thủ Dầu Một,Bình Dương;106,65817;10,96235;GII;GII,,
10BDG1029;08BD078;South;Binh Duong;Thị xã Thủ Dầu Một;A139/6,Khu,Phường Chánh Nghĩa,TX.Thủ Dầu Một,Bình Dương;106,63427;10,9732;GII;GII,,
10BDG1030;08BD080;South;Binh Duong;Thị xã Thủ Dầu Một;Ấp 1,xã Định Hòa,TX.Thủ Dầu Một,Bình Dương;106,65321;11,01397;GII;GII,,,
10BDG1031;08BD083;South;Binh Duong;Thị xã Thủ Dầu Một;K 2/C 63 Yersin,phường Hiệp Thành,TX.Thủ Dầu Một,Bình Dương;106,65732;10,98518;GII;GII,,,
10BDG1032;08BD085;South;Binh Duong;Thị xã Thủ Dầu Một;Tổ 19,Khu 1,đường Hoàng Văn Thụ,P.Phú Thọ,TX.Thủ Dầu Một,Bình Dương;106,66492;10,97706;GII;GII,
10BDG1033;08BD086;South;Binh Duong;Tân Uyên;30/8 Tổ 8,Khu phố Bình Hòa 2,thị trấn Tân Phước Khánh,huyện Tân Uyên,Bình Dương;106,70598;10,99902;GII;GII,,
10BDG1034;08BD090;South;Binh Duong;Thị xã Thủ Dầu Một;55/51 Khu phố 6,P.Định Hòa,TX.Thủ Dầu Một,Bình Dương;106,65204;11,04215;GII;GII,,,
